frame_index,frame_name,track_id,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
0,0001.jpg,0,618.9776000976562,333.1136474609375,622.7630615234375,335.8088073730469,630.83203125,382.7869873046875,643.2294311523438,389.4944152832031,667.3893432617188,423.77105712890625,679.3338012695312,428.5921936035156,601.0241088867188,439.70892333984375,594.2213745117188,441.46380615234375,642.1109008789062,512.5968627929688,577.6021118164062,517.5191650390625,658.888671875,578.0438232421875,540.249267578125,588.9105834960938
1,0002.jpg,0,617.15771484375,332.14520263671875,614.5686645507812,334.055908203125,628.5110473632812,383.03729248046875,638.1769409179688,389.43963623046875,664.421875,422.119873046875,673.6896362304688,428.9614562988281,603.1578369140625,438.7607421875,592.0120849609375,440.4854736328125,643.5233764648438,513.4404907226562,578.049072265625,517.897705078125,659.4700317382812,577.756591796875,540.5082397460938,588.0036010742188
2,0003.jpg,0,606.6615600585938,330.1404724121094,613.3472900390625,334.005859375,617.5408325195312,381.1783142089844,638.845458984375,390.5783996582031,653.0526123046875,417.70355224609375,670.7384033203125,424.8197021484375,595.5204467773438,438.54266357421875,589.890869140625,440.97222900390625,641.1776733398438,514.2828979492188,577.3560791015625,519.0460815429688,660.7433471679688,578.3571166992188,536.71923828125,588.1780395507812
3,0004.jpg,0,600.9003295898438,325.9287414550781,609.6026000976562,330.4337463378906,613.8961791992188,377.89013671875,634.7382202148438,389.6100769042969,653.9510498046875,419.97564697265625,669.4826049804688,430.5730895996094,593.4880981445312,437.7290344238281,589.2623901367188,440.8822937011719,641.721923828125,512.946044921875,577.550537109375,518.3575439453125,660.3318481445312,577.91259765625,536.0687255859375,587.8171997070312
4,0005.jpg,0,607.5913696289062,328.1130065917969,601.5086669921875,329.26263427734375,621.597412109375,377.20782470703125,623.7218627929688,382.2435302734375,662.593994140625,412.689697265625,663.3935546875,414.5416259765625,603.4840087890625,437.3088684082031,589.9732666015625,439.67584228515625,646.334716796875,513.5247192382812,578.3079833984375,518.7704467773438,661.0755615234375,577.8385009765625,538.8358764648438,588.4113159179688
5,0006.jpg,0,603.84228515625,328.10302734375,599.0549926757812,330.04718017578125,619.9092407226562,376.0450439453125,630.2355346679688,383.6020812988281,664.8058471679688,410.6610107421875,672.68212890625,416.70599365234375,604.14306640625,438.0222473144531,591.0014038085938,440.8258972167969,647.7463989257812,512.5706787109375,578.4994506835938,518.227783203125,661.345703125,578.0957641601562,538.1448974609375,588.8941040039062
6,0007.jpg,0,608.99755859375,327.2606506347656,592.99072265625,332.46966552734375,631.8837280273438,374.1603088378906,623.79248046875,388.93548583984375,673.1573486328125,409.30865478515625,665.1961669921875,416.87762451171875,610.5447387695312,436.915771484375,590.7567138671875,440.9808349609375,651.1641845703125,512.1364135742188,579.700927734375,519.7367553710938,659.4176025390625,579.291259765625,539.2608642578125,589.6655883789062
7,0008.jpg,0,612.037109375,324.2000732421875,591.4881591796875,332.85589599609375,650.443115234375,363.725830078125,618.1031494140625,388.8182678222656,697.8040771484375,391.1426696777344,652.301513671875,411.0399169921875,612.5817260742188,434.4628601074219,590.920654296875,439.4659729003906,653.3187866210938,510.73431396484375,583.0016479492188,519.1387939453125,661.769775390625,578.5618896484375,541.8682861328125,588.8309936523438
8,0009.jpg,0,616.0038452148438,323.32666015625,587.7599487304688,333.486572265625,657.53857421875,354.6507568359375,612.61962890625,389.0761413574219,707.5521240234375,374.6790771484375,648.1785278320312,411.86566162109375,618.7017211914062,431.9439392089844,592.4600219726562,437.500732421875,657.1289672851562,508.400146484375,584.3599243164062,516.6639404296875,663.9198608398438,577.87109375,545.0910034179688,587.2242431640625
9,0010.jpg,0,614.2372436523438,322.0633850097656,581.6314697265625,334.2439270019531,654.9436645507812,347.35076904296875,605.0540771484375,393.5643005371094,711.2484741210938,354.8383483886719,642.6650390625,425.2474365234375,620.9848022460938,428.91009521484375,591.77490234375,435.4401550292969,651.522216796875,508.19915771484375,579.5723876953125,518.041015625,658.4676513671875,574.599609375,544.2432861328125,588.334228515625
9,0010.jpg,1,311.1280212402344,282.4088134765625,295.4325866699219,282.82537841796875,322.32354736328125,295.6882629394531,302.8854064941406,298.3915710449219,328.7428283691406,292.9533996582031,321.40771484375,294.97998046875,311.29998779296875,319.4978942871094,300.67254638671875,320.12493896484375,311.7254943847656,350.51556396484375,302.5662536621094,351.2409973144531,305.6708984375,378.81878662109375,295.3853454589844,379.8562316894531
10,0011.jpg,0,609.7471313476562,322.3559265136719,581.1046142578125,336.1690673828125,644.1035766601562,341.4496765136719,607.2830200195312,396.9480285644531,692.88037109375,347.55712890625,640.4666748046875,431.9103698730469,618.9879760742188,431.92083740234375,592.6004638671875,438.60357666015625,654.941162109375,509.3807373046875,585.010009765625,518.8386840820312,655.7291870117188,577.577392578125,547.2396240234375,591.395263671875
10,0011.jpg,1,312.3910827636719,282.46240234375,294.9280700683594,282.732421875,322.85589599609375,295.4840087890625,300.6705017089844,298.074951171875,328.5881652832031,292.04339599609375,319.2432861328125,294.0408020019531,311.5120849609375,319.5025329589844,299.79486083984375,319.9813232421875,311.6658630371094,350.057861328125,301.7242736816406,350.69000244140625,305.2586669921875,378.9027404785156,295.0200500488281,379.72698974609375
