frame_name,frame_idx,timestamp,kpt_5_x,kpt_5_y,kpt_5_conf,kpt_6_x,kpt_6_y,kpt_6_conf,kpt_7_x,kpt_7_y,kpt_7_conf,kpt_8_x,kpt_8_y,kpt_8_conf,kpt_9_x,kpt_9_y,kpt_9_conf,kpt_10_x,kpt_10_y,kpt_10_conf,kpt_11_x,kpt_11_y,kpt_11_conf,kpt_12_x,kpt_12_y,kpt_12_conf,kpt_13_x,kpt_13_y,kpt_13_conf,kpt_14_x,kpt_14_y,kpt_14_conf,kpt_15_x,kpt_15_y,kpt_15_conf,kpt_16_x,kpt_16_y,kpt_16_conf
frame_000000.jpg,0,0.0,748.0366821289062,354.7463684082031,0.9527361989021301,759.2091064453125,350.2398986816406,0.9986259937286377,741.4927978515625,399.0387268066406,0.7723826766014099,740.9717407226562,397.37451171875,0.996971845626831,768.6926879882812,421.73309326171875,0.7620121240615845,744.77099609375,429.58544921875,0.9866414070129395,694.4190063476562,438.1363830566406,0.998022198677063,696.3524780273438,434.84796142578125,0.9996322393417358,706.7875366210938,511.80517578125,0.9969112277030945,672.793212890625,510.113037109375,0.9993731379508972,703.7234497070312,582.2041625976562,0.9911161661148071,629.9268188476562,586.4285888671875,0.9968199729919434
frame_000001.jpg,1,0.03336666666666667,752.728271484375,349.9874572753906,0.9639344811439514,754.1146850585938,348.62237548828125,0.9979856014251709,744.1844482421875,396.4848327636719,0.8112367987632751,741.1318359375,397.1534118652344,0.9953503608703613,777.018798828125,417.8104248046875,0.7708796262741089,755.9593505859375,420.80828857421875,0.9807736277580261,697.802978515625,431.9991455078125,0.9967443943023682,694.78173828125,429.6737060546875,0.9992167949676514,709.6463012695312,512.7460327148438,0.990254819393158,672.8450317382812,513.6697998046875,0.9974881410598755,703.5863037109375,580.5236206054688,0.9628992676734924,637.7453002929688,588.9168090820312,0.9837906956672668
frame_000002.jpg,2,0.06673333333333334,754.6107788085938,350.9950866699219,0.9604684114456177,754.7822265625,347.6573486328125,0.9973227381706238,743.4610595703125,393.7734375,0.7976678013801575,741.3168334960938,391.0364990234375,0.9934870004653931,767.9972534179688,413.6363220214844,0.7572029232978821,748.2090454101562,417.60125732421875,0.9753355979919434,699.0255737304688,431.6650390625,0.9961673617362976,695.8480224609375,428.04217529296875,0.9989901185035706,704.4298095703125,512.8773803710938,0.9897772669792175,672.8367919921875,511.7059326171875,0.9971054196357727,696.310791015625,581.4210205078125,0.9639231562614441,640.7464599609375,587.386962890625,0.9832544922828674
frame_000003.jpg,3,0.10010000000000001,753.1087036132812,350.17388916015625,0.9594841599464417,755.4808349609375,346.3112487792969,0.9973329305648804,742.1956787109375,392.8785705566406,0.7819933295249939,743.683837890625,388.6323547363281,0.993259072303772,767.6691284179688,412.13739013671875,0.7359821796417236,753.8621826171875,412.7096252441406,0.9737242460250854,697.1397094726562,430.1977233886719,0.9960393905639648,695.8450317382812,426.21673583984375,0.998978853225708,699.5443725585938,511.654296875,0.9897655844688416,672.8953247070312,510.12603759765625,0.9971646666526794,689.833740234375,580.5084838867188,0.9648502469062805,641.6818237304688,586.145751953125,0.9838916659355164
frame_000004.jpg,4,0.13346666666666668,748.89990234375,356.9595642089844,0.9468711614608765,755.5807495117188,349.4234924316406,0.9981281161308289,742.9425659179688,396.972900390625,0.7294602394104004,741.6638793945312,388.5201416015625,0.9952612519264221,760.1708984375,409.6507263183594,0.7243121266365051,745.7264404296875,411.6847839355469,0.9811506867408752,694.8313598632812,436.6038818359375,0.9970730543136597,694.1790771484375,431.4654846191406,0.9994035959243774,698.0578002929688,510.6422119140625,0.996206521987915,666.60205078125,505.6546630859375,0.9991477727890015,695.3988647460938,583.176513671875,0.9904791712760925,628.5419311523438,582.54150390625,0.9963239431381226
frame_000005.jpg,5,0.16683333333333333,747.2631225585938,356.2001953125,0.9485973715782166,753.821044921875,348.79705810546875,0.9982598423957825,740.1743774414062,398.0261535644531,0.7322747111320496,739.3736572265625,389.471923828125,0.9956153631210327,752.448486328125,416.0352783203125,0.7209751605987549,740.5208129882812,415.40252685546875,0.981963038444519,694.4307250976562,436.2113037109375,0.9973638653755188,693.7498779296875,431.0076599121094,0.9994764924049377,698.7581176757812,510.05535888671875,0.9964972138404846,666.2928466796875,505.063720703125,0.9992340803146362,692.8917846679688,582.1260986328125,0.9911032915115356,626.4292602539062,580.6473999023438,0.9966151118278503
frame_000006.jpg,6,0.20020000000000002,748.8076782226562,350.9954833984375,0.9717038869857788,751.790771484375,347.96575927734375,0.9985866546630859,737.6646728515625,397.3429260253906,0.8231663107872009,732.6057739257812,394.7207336425781,0.9962223768234253,751.885498046875,420.48828125,0.793321967124939,736.5467529296875,424.6824035644531,0.984435498714447,699.4361572265625,433.31512451171875,0.9981539845466614,696.2061157226562,429.6083984375,0.9995773434638977,707.7954711914062,510.45703125,0.9965445399284363,665.245849609375,508.08984375,0.9991443157196045,708.3142700195312,586.0137939453125,0.9883284568786621,627.6959228515625,587.4103393554688,0.9950700998306274
frame_000007.jpg,7,0.23356666666666667,747.8220825195312,354.9641418457031,0.9639912247657776,749.4527587890625,350.71435546875,0.9984968900680542,734.2907104492188,401.2538757324219,0.7980285286903381,729.4522705078125,398.7294006347656,0.9958135485649109,747.1815795898438,426.29803466796875,0.7754659056663513,727.591552734375,429.31634521484375,0.9833391904830933,693.9671630859375,435.1252746582031,0.9978779554367065,689.8365478515625,431.2154541015625,0.9995248317718506,700.6402587890625,510.77294921875,0.9966621398925781,661.3590698242188,507.805419921875,0.9991833567619324,696.3511962890625,582.0355834960938,0.9900884032249451,623.00830078125,582.5855712890625,0.9959763884544373
frame_000008.jpg,8,0.26693333333333336,743.9816284179688,353.94512939453125,0.9511805772781372,749.99560546875,351.69580078125,0.9984014630317688,730.22607421875,400.93511962890625,0.7284372448921204,729.9791259765625,401.23162841796875,0.9956299066543579,743.8536376953125,430.6190490722656,0.7120196223258972,728.5453491210938,432.2727966308594,0.9820241332054138,690.4977416992188,433.3533935546875,0.9970499277114868,689.5826416015625,430.1648864746094,0.999422550201416,697.9932861328125,508.3572998046875,0.9958179593086243,663.3478393554688,506.1962890625,0.9991012811660767,693.0307006835938,581.3462524414062,0.9889402985572815,622.52392578125,582.2615356445312,0.9958741068840027
frame_000009.jpg,9,0.3003,363.0106506347656,289.6424255371094,0.9836800694465637,344.6760559082031,289.09527587890625,0.994147777557373,372.10211181640625,302.92999267578125,0.7908941507339478,344.7460632324219,304.77801513671875,0.9658279418945312,373.3424377441406,301.4081726074219,0.7682918906211853,358.61700439453125,303.4410400390625,0.9400440454483032,359.73260498046875,327.5714111328125,0.9894561171531677,347.3563232421875,327.48419189453125,0.9932951331138611,360.1998596191406,358.5412292480469,0.9693129658699036,348.1606750488281,358.50836181640625,0.9827244877815247,357.8898620605469,386.8031311035156,0.9262900948524475,345.7734069824219,387.54278564453125,0.9523195028305054
frame_000010.jpg,10,0.33366666666666667,742.556640625,355.3575134277344,0.9495434761047363,743.4989013671875,350.3599853515625,0.9986172914505005,733.53125,405.5983581542969,0.7470055818557739,730.524169921875,404.00079345703125,0.9970324039459229,761.2471923828125,433.6743469238281,0.7560940384864807,754.3619995117188,437.2637634277344,0.9878937602043152,692.367431640625,436.2272644042969,0.9978547692298889,687.7247924804688,432.78228759765625,0.9996147155761719,698.9589233398438,508.71514892578125,0.9971573352813721,663.9793701171875,506.2164306640625,0.9994383454322815,686.1865844726562,580.2295532226562,0.992613673210144,617.6290283203125,580.5499267578125,0.9973764419555664
frame_000011.jpg,11,0.3670333333333333,359.5493469238281,287.02081298828125,0.988929808139801,340.6997375488281,288.2424011230469,0.9958640336990356,369.3180847167969,300.3203430175781,0.8161405920982361,342.2229309082031,305.2682189941406,0.9673820734024048,370.2920227050781,295.8634948730469,0.7834440469741821,359.2318420410156,299.586669921875,0.9398250579833984,359.8603210449219,326.894775390625,0.9858077764511108,346.9124755859375,328.0256652832031,0.9908005595207214,361.52349853515625,356.9437255859375,0.9359021782875061,348.8440856933594,357.80023193359375,0.9627048969268799,358.208740234375,384.7933349609375,0.836836576461792,346.44012451171875,386.148681640625,0.8895074725151062
frame_000012.jpg,12,0.40040000000000003,740.3509521484375,357.0700988769531,0.9211978316307068,740.18798828125,351.4075927734375,0.9974206686019897,727.580810546875,406.3628845214844,0.716976523399353,728.5,403.57965087890625,0.9955442547798157,749.29052734375,438.9047546386719,0.7601250410079956,746.2887573242188,446.21856689453125,0.9854317307472229,688.7577514648438,434.38861083984375,0.9962741136550903,683.0311889648438,430.5920715332031,0.9992701411247253,698.7589111328125,506.58233642578125,0.9953954815864563,660.1244506835938,503.86444091796875,0.9990009665489197,685.9547119140625,579.5342407226562,0.9899112582206726,612.3531494140625,581.6289672851562,0.9961926937103271
frame_000013.jpg,13,0.4337666666666667,739.315673828125,355.208251953125,0.9093162417411804,739.4929809570312,351.30328369140625,0.997134804725647,725.3080444335938,402.7364501953125,0.7004960775375366,727.785888671875,403.9126892089844,0.9953230023384094,743.763916015625,440.01690673828125,0.7559826374053955,740.4378051757812,449.9745788574219,0.9853988885879517,688.09130859375,431.85064697265625,0.9957544803619385,682.7312622070312,428.3797607421875,0.9991865754127502,696.4070434570312,504.35650634765625,0.9948262572288513,658.69921875,501.8773193359375,0.9988961219787598,683.232421875,574.532470703125,0.989077091217041,611.0234375,575.87646484375,0.9959410429000854
