frame_index,frame_name,track_id,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
0,0001.jpg,0,602.6629638671875,359.0709533691406,657.8250732421875,357.4371337890625,605.590576171875,404.2013244628906,681.176513671875,401.787109375,631.3037109375,439.4648132324219,694.0838012695312,438.15283203125,599.241455078125,458.77264404296875,628.6284790039062,458.8905334472656,640.1651611328125,543.1905517578125,627.1849365234375,542.1875610351562,652.7881469726562,606.641357421875,577.2496948242188,609.8136596679688
1,0002.jpg,0,597.7960205078125,358.90838623046875,651.12841796875,356.4356689453125,601.7274780273438,404.87030029296875,672.2947998046875,402.697265625,630.0845336914062,441.927734375,689.2274780273438,442.5889892578125,599.2527465820312,459.6901550292969,627.54833984375,459.86322021484375,640.6425170898438,543.6624755859375,626.30615234375,542.081298828125,652.648681640625,607.0652465820312,576.1918334960938,608.68798828125
2,0003.jpg,0,595.9270629882812,356.64593505859375,647.6688842773438,357.5985107421875,603.5784301757812,401.9744567871094,668.854248046875,408.8292236328125,632.7439575195312,439.05645751953125,688.0785522460938,447.63775634765625,598.9485473632812,459.4998474121094,626.0441284179688,461.11981201171875,643.6343994140625,541.8607177734375,626.5230712890625,542.2609252929688,655.0323486328125,605.6796264648438,574.7073974609375,608.5547485351562
3,0004.jpg,0,595.7825317382812,351.72430419921875,642.26171875,352.8284912109375,606.509765625,394.9859619140625,661.9911499023438,401.7545471191406,638.7575073242188,432.2383117675781,683.4209594726562,440.14459228515625,600.4713134765625,456.06646728515625,624.2576904296875,457.96630859375,643.9135131835938,539.574462890625,625.5950317382812,540.496826171875,654.0630493164062,602.6766967773438,572.6220092773438,606.4899291992188
4,0005.jpg,0,593.2025756835938,349.55859375,637.1302490234375,351.3912048339844,608.105224609375,392.8463134765625,660.4420776367188,402.5811462402344,641.7515869140625,428.2572326660156,686.3535766601562,440.1671142578125,599.779052734375,454.8604736328125,621.6748657226562,457.28643798828125,646.0341186523438,536.7510986328125,625.4891357421875,538.3350830078125,654.2847900390625,601.1474609375,572.0170288085938,605.1900634765625
5,0006.jpg,0,591.868896484375,348.1910400390625,633.5409545898438,351.916259765625,603.1297607421875,392.138427734375,660.264892578125,404.3283996582031,638.967529296875,428.332763671875,687.8616333007812,441.1734619140625,598.5909423828125,453.4588623046875,618.2709350585938,456.8819274902344,647.4930419921875,532.9033203125,620.6068725585938,537.0806884765625,654.2553100585938,599.29736328125,566.4513549804688,607.6035766601562
6,0007.jpg,0,592.70751953125,344.9378967285156,628.5657348632812,350.73175048828125,618.1464233398438,383.67266845703125,658.4984741210938,403.63079833984375,665.2894287109375,417.84210205078125,692.6023559570312,439.05816650390625,600.8945922851562,451.0840148925781,617.34521484375,455.23193359375,647.9600219726562,530.30029296875,619.7733764648438,535.1676635742188,653.7484741210938,599.6904907226562,563.943115234375,607.4389038085938
7,0008(1).jpg,0,608.3150024414062,342.28192138671875,615.0482788085938,353.24725341796875,652.25048828125,374.2935485839844,642.0623779296875,412.65380859375,699.0198974609375,397.870849609375,682.564697265625,443.5875244140625,613.85986328125,452.91156005859375,612.1459350585938,458.89581298828125,653.916748046875,534.3307495117188,617.8367919921875,541.55859375,657.5858154296875,601.4219970703125,567.980712890625,610.7020263671875
8,0008.jpg,0,608.3150024414062,342.28192138671875,615.0482788085938,353.24725341796875,652.25048828125,374.2935485839844,642.0623779296875,412.65380859375,699.0198974609375,397.870849609375,682.564697265625,443.5875244140625,613.85986328125,452.91156005859375,612.1459350585938,458.89581298828125,653.916748046875,534.3307495117188,617.8367919921875,541.55859375,657.5858154296875,601.4219970703125,567.980712890625,610.7020263671875
9,0009.jpg,0,601.8487548828125,347.1425476074219,617.3956909179688,356.280517578125,618.4381103515625,391.032958984375,642.6358642578125,415.7244873046875,656.737548828125,430.03338623046875,678.5910034179688,451.425537109375,613.84814453125,453.9819030761719,617.4566650390625,460.2151794433594,657.2820434570312,533.2203369140625,621.789306640625,542.5684814453125,655.706787109375,602.7935791015625,572.3822631835938,616.2367553710938
10,0010.jpg,0,619.0899658203125,343.9281005859375,607.42041015625,353.568359375,639.2813720703125,394.3402404785156,610.6353759765625,419.1571044921875,677.4778442382812,440.0469970703125,651.5055541992188,454.0211181640625,629.5475463867188,454.2025451660156,617.0862426757812,461.426513671875,665.2412719726562,533.0751342773438,623.064697265625,544.6226196289062,654.6732788085938,602.7785034179688,574.7973022460938,616.7619018554688
11,0011.jpg,0,624.3518676757812,339.0588684082031,607.7351684570312,361.171142578125,677.955078125,336.35504150390625,603.6134033203125,423.52764892578125,705.9795532226562,328.10614013671875,634.539794921875,455.2506103515625,637.15869140625,453.5075378417969,622.81201171875,462.6554260253906,662.4644165039062,534.5864868164062,624.2333984375,544.3746337890625,652.8353271484375,600.6854248046875,573.4031372070312,609.92626953125
12,0012.jpg,0,625.76953125,340.5250549316406,604.835693359375,359.6917419433594,658.3749389648438,363.75982666015625,616.3976440429688,427.3872985839844,693.997802734375,377.0347900390625,650.5347290039062,461.30389404296875,634.1334228515625,454.78619384765625,615.2094116210938,464.3087463378906,673.4410400390625,530.7286987304688,623.331298828125,543.96533203125,656.2217407226562,598.9409790039062,570.3497314453125,616.814697265625
13,0013.jpg,0,623.5155639648438,341.8184814453125,607.224365234375,357.43426513671875,655.03271484375,360.7587890625,639.3716430664062,403.8061218261719,690.409912109375,364.01739501953125,683.7769775390625,412.99810791015625,630.4178466796875,456.59124755859375,612.773681640625,465.5680236816406,677.067138671875,529.5610961914062,623.97021484375,544.2494506835938,656.353515625,598.74462890625,570.5699462890625,619.4574584960938
14,0014.jpg,0,614.8838500976562,345.10101318359375,612.29736328125,366.2073669433594,649.5155029296875,320.50177001953125,646.309326171875,415.7145080566406,678.304443359375,282.281494140625,695.09619140625,436.658935546875,632.50634765625,458.4143981933594,622.7876586914062,467.33746337890625,674.1282958984375,532.9097900390625,628.2715454101562,542.4593505859375,655.721923828125,597.806640625,575.265380859375,609.1495361328125
15,0015.jpg,0,625.6241455078125,345.4508056640625,617.592041015625,367.8226623535156,652.966552734375,311.14801025390625,653.0499877929688,413.22552490234375,672.0842895507812,262.6669616699219,694.706298828125,440.3976135253906,644.8077392578125,459.4256896972656,631.1827392578125,467.7224426269531,682.8543701171875,537.1849365234375,633.4700927734375,543.7916870117188,658.7723388671875,605.9326782226562,578.8781127929688,613.6497802734375
16,0016.jpg,0,626.35693359375,349.1166076660156,617.6240234375,378.08892822265625,647.6093139648438,312.931640625,650.6895751953125,428.7379150390625,659.228515625,260.1508483886719,688.6497802734375,437.61785888671875,642.99609375,464.2784118652344,628.2262573242188,475.5194091796875,690.4173583984375,535.896240234375,638.7171020507812,546.6763916015625,663.8422241210938,600.3330078125,577.7694091796875,610.7252807617188
17,0017.jpg,0,628.1373291015625,357.2712097167969,621.2722778320312,381.41015625,654.7080078125,356.7777099609375,648.8795776367188,435.7688293457031,677.0701293945312,340.3436279296875,686.0164794921875,442.15374755859375,637.7362060546875,469.1225280761719,626.5059204101562,480.2322082519531,689.1343994140625,535.8756103515625,645.670166015625,549.6160278320312,653.895263671875,601.498779296875,575.4586791992188,616.0029907226562
